ticker,code,earnings_date,reported_eps,eps_estimate,surprise_pct,source
2503.T,2503,2022-05-12 02:00:00,20.87,23.97,-12.93,yfinance
2503.T,2503,2022-02-14 01:00:00,9.8,26.54,-63.08,yfinance
2503.T,2503,2021-11-09 01:00:00,33.44,43.09,-22.4,yfinance
2503.T,2503,2021-08-10 02:00:00,8.14,32.47,-74.93,yfinance
2503.T,2503,2021-05-12 02:00:00,20.35,25.15,-19.07,yfinance
2503.T,2503,2021-02-15 01:00:00,0.46,6.43,-92.85,yfinance
2503.T,2503,2020-11-06 01:00:00,45.78,28.4,61.18,yfinance
2503.T,2503,2020-08-07 02:00:00,15.65,28.61,-45.31,yfinance
2503.T,2503,2020-05-12 02:00:00,23.68,26.56,-10.85,yfinance
2540.T,2540,2013-01-28 19:00:00,24.98,20.16,23.92,yfinance
2540.T,2540,2012-07-26 20:00:00,20.36,18.52,9.92,yfinance
2540.T,2540,2012-01-30 19:00:00,2.92,11.87,-75.41,yfinance
2540.T,2540,2012-01-25 19:00:00,30.26,19.37,56.19,yfinance
2540.T,2540,2011-07-26 20:00:00,21.6,14.24,51.71,yfinance
2540.T,2540,2011-05-11 20:00:00,11.52,-2.96,489.19,yfinance
2579.T,2579,2026-02-12 19:00:00,-14.16,-6.1,-132.13,yfinance
2579.T,2579,2025-10-30 20:00:00,95.67,78.71,21.55,yfinance
2579.T,2579,2025-08-01 02:00:00,-341.35,23.45,-1555.82,yfinance
2579.T,2579,2025-05-01 02:00:00,-36.67,-16.04,-128.68,yfinance
2579.T,2579,2025-02-12 19:00:00,-15.03,-7.56,-98.77,yfinance
2579.T,2579,2024-11-05 19:00:00,57.44,46.66,23.12,yfinance
2579.T,2579,2024-08-01 20:00:00,14.49,19.2,-24.51,yfinance
2579.T,2579,2024-05-07 20:00:00,-16.14,-17.99,10.29,yfinance
2579.T,2579,2024-02-13 19:00:00,-11.1,-8.82,-25.92,yfinance
2579.T,2579,2023-11-09 02:00:00,43.54,33.88,28.51,yfinance
2579.T,2579,2023-08-08 20:00:00,14.01,-14.26,198.25,yfinance
2579.T,2579,2023-05-12 03:00:00,-36.02,-41.45,13.11,yfinance
2579.T,2579,2023-02-08 19:00:00,-16.04,-9.28,-72.93,yfinance
2579.T,2579,2022-11-09 19:00:00,26.24,4.92,433.33,yfinance
2579.T,2579,2022-08-10 04:00:00,-18.58,-12.39,-49.92,yfinance
2579.T,2579,2022-05-11 20:00:00,-36.62,-42.1,13.02,yfinance
2579.T,2579,2022-02-09 19:00:00,-5.4,-11.05,51.14,yfinance
2579.T,2579,2021-11-10 19:00:00,-6.58,60.38,-110.9,yfinance
2579.T,2579,2021-08-10 20:00:00,-9.32,32.59,-128.6,yfinance
2579.T,2579,2021-05-15 03:00:00,7.34,22.59,-67.5,yfinance
2579.T,2579,2021-02-09 19:00:00,-0.39,0.18,-317.2,yfinance
2579.T,2579,2020-11-11 19:00:00,10.07,-6.36,258.33,yfinance
2579.T,2579,2020-08-11 20:00:00,-4.24,-17.27,75.46,yfinance
2579.T,2579,2020-05-12 20:00:00,-31.73,-23.65,-34.14,yfinance
2585.T,2585,2022-05-12 02:00:00,10.49,0.15,6893.33,yfinance
2587.T,2587,2026-02-12 00:00:00,43.23,24.83,74.09,yfinance
2587.T,2587,2025-11-10 23:00:00,110.77,108.88,1.74,yfinance
2587.T,2587,2025-08-07 00:00:00,83.23,80.66,3.19,yfinance
2587.T,2587,2025-05-13 02:00:00,49.9,53.42,-6.59,yfinance
2587.T,2587,2025-02-13 01:00:00,33.12,31.68,4.53,yfinance
2587.T,2587,2024-11-11 19:00:00,118.98,91.82,29.58,yfinance
2587.T,2587,2024-08-07 20:00:00,84.92,90.4,-6.06,yfinance
2587.T,2587,2024-05-13 02:00:00,65.55,49.48,32.49,yfinance
2587.T,2587,2024-02-15 01:00:00,50.4,40.33,24.96,yfinance
2587.T,2587,2023-11-09 19:00:00,93.19,82.71,12.67,yfinance
2587.T,2587,2023-08-09 02:00:00,76.98,83.12,-7.38,yfinance
2587.T,2587,2023-05-10 20:00:00,47.21,37.22,26.85,yfinance
2587.T,2587,2023-02-12 19:00:00,46.27,36.83,25.63,yfinance
2587.T,2587,2022-11-11 01:00:00,62.41,77.48,-19.46,yfinance
2587.T,2587,2022-08-09 02:00:00,118.0,85.21,38.48,yfinance
2587.T,2587,2022-05-12 02:00:00,39.97,41.51,-3.72,yfinance
2587.T,2587,2022-02-13 19:00:00,29.99,34.37,-12.75,yfinance
2587.T,2587,2021-11-10 19:00:00,88.19,79.16,11.41,yfinance
2587.T,2587,2021-08-12 02:00:00,69.54,53.63,29.67,yfinance
2587.T,2587,2021-05-12 02:00:00,34.53,38.98,-11.42,yfinance
2587.T,2587,2021-02-08 19:00:00,16.0,24.19,-33.85,yfinance
2587.T,2587,2020-11-04 01:00:00,85.26,76.84,10.95,yfinance
2587.T,2587,2020-08-05 02:00:00,26.53,48.05,-44.79,yfinance
2587.T,2587,2020-05-07 20:00:00,41.18,37.57,9.61,yfinance
2590.T,2590,2026-03-03 19:00:00,-972.63,32.28,-3113.27,yfinance
2590.T,2590,2025-11-26 19:00:00,57.85,67.21,-13.93,yfinance
2590.T,2590,2025-08-26 20:00:00,46.99,47.49,-1.06,yfinance
2590.T,2590,2025-03-03 19:00:00,-109.6,-68.51,-59.98,yfinance
2590.T,2590,2024-11-25 19:00:00,74.56,65.92,13.11,yfinance
2590.T,2590,2024-08-27 02:00:00,55.79,79.28,-29.63,yfinance
2590.T,2590,2024-05-26 20:00:00,99.91,10.25,874.82,yfinance
2590.T,2590,2024-02-29 19:00:00,7.73,-117.84,106.56,yfinance
2590.T,2590,2023-11-26 19:00:00,58.4,31.12,87.67,yfinance
2590.T,2590,2009-11-24 01:00:00,43.88,9.93,341.89,yfinance
2590.T,2590,2009-08-28 02:00:00,33.24,9.93,234.69,yfinance
2590.T,2590,2009-05-25 02:00:00,-0.67,9.93,-106.75,yfinance
2590.T,2590,2009-02-27 01:00:00,-13.83,-16.75,17.43,yfinance
2590.T,2590,2008-11-25 01:00:00,38.94,28.52,36.54,yfinance
2593.T,2593,2026-03-01 19:00:00,-83.62,22.07,-478.96,yfinance
2593.T,2593,2025-12-01 01:00:00,31.64,47.02,-32.71,yfinance
2593.T,2593,2025-09-01 02:00:00,49.6,43.94,12.87,yfinance
2593.T,2593,2025-06-01 20:00:00,22.74,0.64,3450.52,yfinance
2593.T,2593,2025-03-03 01:00:00,18.79,56.25,-66.6,yfinance
2593.T,2593,2024-12-02 01:00:00,38.66,35.56,8.72,yfinance
2593.T,2593,2024-06-03 02:00:00,10.33,-28.02,136.86,yfinance
2593.T,2593,2024-02-29 19:00:00,25.08,30.07,-16.6,yfinance
2593.T,2593,2023-11-30 19:00:00,34.58,49.27,-29.82,yfinance
2593.T,2593,2014-08-31 20:00:00,7.64,18.0,-57.56,yfinance
2593.T,2593,2013-06-02 20:00:00,19.35,17.22,12.37,yfinance
2593.T,2593,2012-12-02 19:00:00,40.05,32.04,25.0,yfinance
2593.T,2593,2012-09-02 20:00:00,19.83,24.54,-19.19,yfinance
2593.T,2593,2011-03-01 19:00:00,9.68,3.32,191.57,yfinance
2593.T,2593,2010-12-01 00:00:00,25.11,23.69,6.02,yfinance
2593.T,2593,2010-09-01 20:00:00,21.41,17.75,20.62,yfinance
2593.T,2593,2010-06-02 18:00:00,7.04,1.41,399.29,yfinance
2593.T,2593,2010-03-02 01:00:00,2.03,3.3,-38.39,yfinance
2593.T,2593,2009-12-02 01:00:00,20.67,11.47,80.29,yfinance
2593.T,2593,2009-09-02 02:00:00,15.7,9.87,59.15,yfinance
2593.T,2593,2009-06-03 02:00:00,7.6,3.93,93.38,yfinance
2593.T,2593,2009-03-03 01:00:00,3.64,1.68,116.67,yfinance
2593.T,2593,2008-12-03 01:00:00,15.58,18.76,-16.95,yfinance
2593.T,2593,2008-09-03 02:00:00,8.65,22.42,-61.42,yfinance
2594.T,2594,2016-01-28 19:00:00,31.69,19.05,66.33,yfinance
2594.T,2594,2015-07-26 20:00:00,22.25,16.93,31.46,yfinance
2594.T,2594,2015-05-12 20:00:00,-7.67,-18.81,59.23,yfinance
2594.T,2594,2015-01-29 19:00:00,21.56,23.26,-7.3,yfinance
2594.T,2594,2014-10-26 20:00:00,6.15,10.17,-39.5,yfinance
2594.T,2594,2014-07-27 20:00:00,15.62,20.11,-22.32,yfinance
2594.T,2594,2014-05-11 20:00:00,-10.92,-2.04,-435.82,yfinance
2594.T,2594,2014-01-30 19:00:00,24.45,16.79,45.6,yfinance
2594.T,2594,2013-10-27 20:00:00,7.18,6.06,18.5,yfinance
2594.T,2594,2013-07-28 20:00:00,24.54,13.37,83.53,yfinance
2594.T,2594,2013-05-14 20:00:00,8.14,1.15,607.83,yfinance
2594.T,2594,2013-01-27 19:00:00,29.64,14.08,110.47,yfinance
2594.T,2594,2012-10-21 20:00:00,0.32,3.85,-91.7,yfinance
2594.T,2594,2012-07-22 20:00:00,11.26,5.61,100.61,yfinance
2594.T,2594,2012-05-08 20:00:00,-11.63,-11.36,-2.37,yfinance
2594.T,2594,2012-01-29 19:00:00,8.74,-4.33,301.75,yfinance
2594.T,2594,2011-10-23 20:00:00,-5.1,5.22,-197.66,yfinance
2594.T,2594,2011-07-24 20:00:00,4.82,8.5,-43.3,yfinance
2594.T,2594,2011-05-22 20:00:00,-19.77,-0.88,-2144.04,yfinance
2594.T,2594,2011-01-30 19:00:00,15.6,12.02,29.82,yfinance
2602.T,2602,2026-02-08 22:00:00,44.78,62.59,-28.45,yfinance
2602.T,2602,2025-11-06 19:00:00,21.21,32.19,-34.12,yfinance
2602.T,2602,2025-08-06 20:00:00,515.01,515.01,,yfinance
2602.T,2602,2025-05-11 23:00:00,6.92,16.01,-56.75,yfinance
2602.T,2602,2025-02-11 22:00:00,47.88,58.86,-18.66,yfinance
2602.T,2602,2024-11-07 22:00:00,24.63,29.53,-16.59,yfinance
2602.T,2602,2024-02-08 19:00:00,60.24,30.47,97.71,yfinance
2602.T,2602,2023-11-07 19:00:00,30.23,32.17,-6.05,yfinance
2602.T,2602,2011-02-03 19:00:00,24.95,21.67,15.15,yfinance
2602.T,2602,2010-11-03 20:00:00,13.6,10.98,23.82,yfinance
2602.T,2602,2010-08-02 20:00:00,1.88,13.0,-85.51,yfinance
2602.T,2602,2010-05-07 12:00:00,0.5,3.5,-85.71,yfinance
2602.T,2602,2010-02-05 01:00:00,19.87,18.83,5.49,yfinance
2602.T,2602,2009-11-04 01:00:00,11.98,4.33,176.54,yfinance
2607.T,2607,2026-02-10 01:00:00,91.15,82.12,11.0,yfinance
2607.T,2607,2025-11-10 19:00:00,61.54,61.07,0.77,yfinance
2607.T,2607,2025-08-07 20:00:00,37.78,14.54,159.83,yfinance
2607.T,2607,2025-05-12 02:00:00,63.53,72.48,-12.35,yfinance
2607.T,2607,2025-02-07 01:00:00,-49.29,86.0,-157.31,yfinance
2607.T,2607,2024-11-11 01:00:00,-42.6,7.92,-637.88,yfinance
2607.T,2607,2024-08-08 20:00:00,54.31,26.17,107.53,yfinance
2607.T,2607,2024-05-08 20:00:00,18.06,20.36,-11.3,yfinance
2607.T,2607,2024-02-08 01:00:00,-86.0,30.07,-386.0,yfinance
2607.T,2607,2023-05-09 20:00:00,12.38,34.17,-63.77,yfinance
2607.T,2607,2023-02-08 01:00:00,21.34,19.85,7.51,yfinance
2607.T,2607,2022-11-08 19:00:00,15.93,23.82,-33.11,yfinance
2607.T,2607,2022-05-10 02:00:00,24.86,24.8,0.24,yfinance
2607.T,2607,2022-02-08 01:00:00,39.0,53.51,-27.12,yfinance
2607.T,2607,2021-11-09 01:00:00,28.85,25.03,15.26,yfinance
2607.T,2607,2021-08-04 20:00:00,41.13,29.08,41.44,yfinance
2607.T,2607,2021-05-10 20:00:00,27.93,22.69,23.09,yfinance
2607.T,2607,2021-02-04 19:00:00,49.97,43.41,15.11,yfinance
2607.T,2607,2020-11-05 19:00:00,17.35,6.66,160.51,yfinance
2607.T,2607,2020-08-04 20:00:00,32.89,25.01,31.51,yfinance
2607.T,2607,2020-05-11 20:00:00,50.55,50.83,-0.55,yfinance
2607.T,2607,2020-02-03 19:00:00,70.4,54.34,29.55,yfinance
2607.T,2607,2019-11-04 19:00:00,32.17,31.83,1.07,yfinance
2607.T,2607,2019-08-04 20:00:00,37.39,34.9,7.13,yfinance
2664.T,2664,2017-01-24 19:00:00,43.58,52.87,-17.57,yfinance
2664.T,2664,2016-07-26 20:00:00,44.54,41.6,7.07,yfinance
2664.T,2664,2016-01-26 19:00:00,30.64,43.26,-29.18,yfinance
2664.T,2664,2015-07-23 20:00:00,39.5,38.06,3.79,yfinance
2664.T,2664,2015-04-26 20:00:00,9.62,58.99,-83.69,yfinance
2664.T,2664,2015-01-26 19:00:00,42.24,32.12,31.52,yfinance
2664.T,2664,2014-10-27 20:00:00,-281.99,52.53,-636.8,yfinance
2664.T,2664,2014-07-28 20:00:00,28.02,56.72,-50.6,yfinance
2664.T,2664,2014-04-29 20:00:00,-56.47,64.76,-187.2,yfinance
2664.T,2664,2014-01-23 19:00:00,37.93,44.16,-14.1,yfinance
2664.T,2664,2013-10-22 20:00:00,53.8,78.98,-31.88,yfinance
2664.T,2664,2013-07-22 20:00:00,51.9,55.43,-6.37,yfinance
2664.T,2664,2013-04-23 20:00:00,-75.73,55.79,-235.74,yfinance
2664.T,2664,2013-01-22 19:00:00,43.66,50.04,-12.76,yfinance
2664.T,2664,2012-10-25 20:00:00,68.68,87.04,-21.09,yfinance
2664.T,2664,2010-06-08 20:00:00,6.15,22.78,-73.0,yfinance
2664.T,2664,2009-04-28 02:00:00,-42.0,-41.99,-0.02,yfinance
2664.T,2664,2009-01-23 01:00:00,34.69,54.52,-36.37,yfinance
